Unnamed: 0,age,Experience,Gender,10percentage,10board,12graduation,12percentage,12board,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Salary,Designation,JobCity
3578,23,1,m,63.0,cbse,2010,74.83,ssc,2,B.Tech/B.E.,electronics and communication engineering,66.08,1,Karnataka,2014,430,555,460,0.338786347219528,445,292,376,0,0,356,0,-0.4463,-1.1196,0.1637,-1.2486,-1.0524,310000,software engineer,Bangalore
3579,23,1,m,92.3,ssc,2009,83.6,ssc,2,B.Tech/B.E.,electronics and electrical engineering,80.16,0,Andhra Pradesh,2013,615,560,635,0.557389505646088,345,0,0,0,420,0,0,0.2718,0.0459,-0.2974,-1.5021,0.0973,300000,system engineer,Chennai
3580,23,1,f,91.0,ssc,2010,90.0,ssc,2,B.Tech/B.E.,information technology,79.0,0,Tamil Nadu,2014,335,485,485,0.622642915849938,355,0,407,0,0,0,0,-0.8772,-0.1206,0.3174,-0.3612,0.0973,110000,web designer,Coimbatore
3581,25,2,m,85.0,ssc,2009,85.88,ssc,2,B.Tech/B.E.,electronics & telecommunications,62.0,0,Maharashtra,2012,505,455,595,0.694479327708463,345,366,0,0,0,0,0,-1.1901,1.5538,-0.9245,-0.17277,-0.4455,415000,test engineer,Pune
3582,23,1,m,89.6,cbse,2009,84.4,cbse,2,B.Tech/B.E.,computer science & engineering,71.18,0,Uttar Pradesh,2014,500,610,500,0.144789889482462,515,0,284,0,0,0,0,-0.5899,0.7119,0.4711,-0.3612,0.2889,315000,software engineer,Gurgaon
3583,23,1,m,71.0,cbse,2009,60.0,cbse,2,B.Tech/B.E.,computer science & engineering,85.0,0,Uttar Pradesh,2014,315,505,510,0.744758354008939,565,0,438,0,0,0,0,-1.308,-0.7866,-0.9122,-0.2344,-0.8608,210000,associate software engineer,Delhi
3584,26,1,f,76.0,cbse,2007,58.0,cbse,2,MCA,computer application,74.0,0,Uttar Pradesh,2013,405,510,330,0.356536487724475,435,0,346,0,0,0,0,0.99,0.5454,0.1637,-1.1218,0.0973,230000,software test engineer,Gurgaon
3585,24,2,m,87.6,cbse,2009,77.8,cbse,1,B.Tech/B.E.,computer science & engineering,75.0,1,Delhi,2013,660,510,780,0.968237495890543,605,0,0,0,0,0,0,0.2718,0.3789,1.547,-0.6147,1.247,925000,software engineer,Bangalore
3586,27,3,m,71.0,ssc,2006,63.3,ssc,2,B.Tech/B.E.,electronics and communication engineering,75.0,0,Madhya Pradesh,2011,655,665,695,0.99526570569548,605,533,0,0,0,446,0,0.51,0.1888,-0.6343,-0.5253,-0.1295,600000,electrical engineer,patna
3587,27,3,m,78.0,ssc,2006,85.0,ssc,2,B.Tech/B.E.,electronics and communication engineering,73.0,0,Tamil Nadu,2010,435,335,345,-1.0,345,0,0,0,0,0,0,0.2009,0.5008,0.0914,0.5323,0.1864,180000,game developer,Chennai
3588,23,1,m,80.0,ssc,2009,72.1,ssc,2,B.Tech/B.E.,information technology,67.0,0,Andhra Pradesh,2013,475,530,320,0.0409993103614119,325,0,223,0,0,0,0,1.1336,0.5454,0.6248,-1.3753,0.2889,120000,customer service,Bangalore
3589,25,2,m,82.0,ssc,2008,62.3,ssc,2,B.Tech/B.E.,mechanical engineering,61.0,0,Orissa,2012,565,475,464,0.0684457505037512,0,0,0,254,0,0,0,-1.4992,-1.2153,-0.9245,-0.5253,-1.8278,360000,assistant manager,Baripada
3590,29,2,m,58.0,ssc,2005,47.0,ssc,2,B.Tech/B.E.,computer engineering,52.0,0,Karnataka,2011,355,425,305,0.793580614548506,495,0,0,0,0,0,0,0.0464,0.5008,-0.1988,-1.2303,0.8183,220000,software developer,Bangalore
3591,25,1,m,75.0,ssc,2007,70.0,ssc,2,B.Tech/B.E.,electronics & telecommunications,60.6,0,Orissa,2012,585,464,525,-1.0,0,0,0,0,0,0,0,0.8192,0.0328,0.2366,-1.8179,-0.643,405000,assistant manager,Hubli
3592,25,2,m,88.0,icse,2008,76.0,ssc,2,B.Tech/B.E.,computer engineering,70.0,0,Uttar Pradesh,2012,595,525,605,0.98374996654107,635,0,0,0,0,0,0,0.0464,0.5008,-0.0537,-0.0552,-0.6035,470000,system engineer,Pune
3593,23,0,m,70.0,cbse,2010,66.0,cbse,2,B.Tech/B.E.,electronics and communication engineering,60.0,0,Uttarakhand,2014,570,570,535,0.207392169717661,405,260,0,0,0,0,0,1.1336,1.5444,0.9322,-2.2627,0.4805,200000,field business development associate,unknown
3594,24,1,m,84.16,cbse,2010,73.4,cbse,2,B.Tech/B.E.,mechanical engineering,73.3,0,Uttar Pradesh,2014,510,475,545,0.977066467141653,0,0,0,561,0,0,0,-0.0154,-0.6201,0.3174,1.9207,-0.0943,280000,get,MEERUT
3595,23,1,m,91.6,ssc,2009,86.6,ssc,2,B.Tech/B.E.,computer science & engineering,85.6,0,Union Territory,2013,500,570,545,0.884122511593735,535,0,0,0,0,0,0,1.2772,0.3789,-2.6028,-0.8682,0.0973,200000,information security analyst,unknown
3596,24,1,m,93.6,ssc,2009,83.0,ssc,2,B.Tech/B.E.,electronics and communication engineering,65.6,1,Karnataka,2013,685,525,545,-1.0,505,0,438,0,0,0,0,0.5591,0.2124,0.7785,-1.5021,-0.8608,340000,senior software engineer,Bangalore
3597,28,4,f,65.0,cbse,2005,54.0,cbse,1,B.Tech/B.E.,biomedical engineering,65.9,0,Madhya Pradesh,2010,405,425,405,-1.0,0,0,0,0,0,0,0,0.9737,-0.2793,-1.2148,-0.8778,0.5024,435000,electrical engineer,Bhopal
3598,24,3,f,72.6,ssc,2008,77.16,ssc,1,B.Tech/B.E.,computer engineering,72.0,0,Uttar Pradesh,2012,464,505,505,0.525922584252055,415,0,0,0,0,0,0,-0.4173,0.5008,-0.344,1.4724,0.3444,300000,system engineer,Lucknow
3599,26,1,m,60.0,ssc,2006,64.0,ssc,2,B.Tech/B.E.,computer engineering,70.0,0,Haryana,2011,595,425,425,0.525922584252055,415,0,0,0,0,0,0,-0.4173,0.8128,-0.344,0.4148,0.3444,240000,qa analyst,Yamuna Nagar
3600,22,1,f,87.0,ssc,2010,96.0,ssc,2,B.Tech/B.E.,electronics and communication engineering,82.9,0,Telangana,2014,510,570,680,0.943272157866555,405,452,0,0,0,0,0,0.5591,0.8784,0.9322,-0.8682,1.0554,325000,program analyst trainee,hyderabad
3601,24,1,m,81.38,ssc,2009,71.33,ssc,2,B.Tech/B.E.,information technology,65.97,0,Maharashtra,2013,590,605,560,0.670743151433127,455,0,0,0,0,0,0,1.1336,0.7119,0.4711,-0.8682,1.247,320000,software engineer,Navi Mumbai
3602,26,1,f,77.2,cbse,2006,53.4,cbse,2,B.Tech/B.E.,computer science & engineering,79.84,0,Chhattisgarh,2012,510,610,635,0.704090412131314,465,0,0,0,0,0,0,0.7027,0.2124,-0.4511,0.0192,1.0554,120000,software developer,Hyderabad
3603,24,1,m,69.0,cbse,2009,74.0,cbse,2,B.Tech/B.E.,electronics and communication engineering,74.0,1,Rajasthan,2013,535,565,595,0.997298967866528,0,548,0,0,0,0,0,1.5644,0.3789,-1.2196,-1.8824,-0.2859,220000,project engineer,Jodhpur
3604,26,1,m,81.0,cbse,2008,79.0,cbse,2,B.Tech/B.E.,electronics and communication engineering,86.7,0,Orissa,2013,370,610,735,0.694479327708463,0,366,0,0,0,0,0,-0.159,0.3789,0.9322,-0.995,0.4805,325000,software test engineer,Pune
3605,24,1,m,78.83,ssc,2008,90.2,ssc,2,B.Tech/B.E.,electronics and electrical engineering,74.82,1,Telangana,2012,495,395,615,0.376059586651545,0,300,0,0,0,0,0,0.0464,0.9688,-0.2714,-0.6428,-0.2875,360000,electrical controls engineer,Hyderabad
3606,26,2,m,86.5,ssc,2006,90.6,ssc,2,MCA,computer application,79.6,0,Andhra Pradesh,2012,505,615,615,0.916869961103619,555,0,0,0,0,0,0,1.2828,0.5008,-0.7794,-1.23027,-0.1521,560000,sap abap consultant,Bangalore
3607,25,4,m,78.2,cbse,2007,81.8,cbse,2,B.Tech/B.E.,computer engineering,70.0,0,Haryana,2011,425,525,515,0.735795709224656,475,0,0,0,0,0,0,1.1283,-0.1232,0.2366,-1.3478,0.8183,720000,senior software developer,Gurgaon
3608,25,4,f,90.26,ssc,2007,82.7,ssc,2,B.Tech/B.E.,electronics and electrical engineering,88.6,0,Orissa,2011,475,605,625,0.824666400671332,455,400,0,0,0,0,0,0.8192,-0.1232,-0.344,-0.1727,1.1343,650000,electrical design engineer,Navi Mumbai
3609,25,2,m,80.4,cbse,2007,66.0,cbse,2,B.Tech/B.E.,computer science & engineering,70.44,0,Uttar Pradesh,2012,404,405,465,0.563267823666597,425,0,0,0,0,0,0,-0.7264,-0.1232,0.5269,1.8249,0.5024,420000,android developer,unknown
3610,24,1,m,63.0,ssc,2009,66.0,ssc,2,B.Tech/B.E.,other,65.0,0,Uttar Pradesh,2013,485,410,415,-1.0,0,533,0,0,473,0,0,1.4208,1.0449,0.01,-0.3612,0.6721,180000,field service engineer, Mumbai
3611,24,1,f,87.0,cbse,2009,86.0,cbse,2,B.Tech/B.E.,computer science & engineering,76.0,0,Uttar Pradesh,2013,660,535,545,0.864685413370085,525,0,0,0,0,0,0,0.2718,-0.4536,0.1637,-0.4879,-1.8189,400000,software engineer,Noida
3612,24,0,f,86.92,ssc,2009,73.8,ssc,2,B.Tech/B.E.,information technology,73.0,0,Gujarat,2013,395,425,295,0.635978756456794,445,0,0,0,0,0,0,0.8463,0.0459,0.01,-1.6289,-0.0943,95000,android developer,Ahmedabad
3613,25,1,f,86.0,cbse,2008,78.0,cbse,1,B.Tech/B.E.,electronics and electrical engineering,74.0,1,Delhi,2012,435,435,575,0.229481754911755,0,266,0,0,0,473,0,0.0464,1.3198,0.4906,-0.17277,-0.1295,400000,assistant professor,New Delhi
3614,22,1,m,68.83,ssc,2009,69.6,ssc,2,B.Tech/B.E.,mechanical engineering,75.34,0,Uttar Pradesh,2013,310,450,780,0.755375120895548,0,0,0,446,0,0,0,0.4155,1.0449,0.4711,0.5262,0.6721,215000,quality assurance engineer,shahibabad
3615,23,1,m,87.68,ssc,2009,75.0,ssc,2,B.Tech/B.E.,electrical engineering,69.0,1,Karnataka,2013,415,425,280,-1.0,435,0,346,0,0,0,0,0.2718,-0.4536,0.7785,-2.5163,-0.2859,200000,software developer,Bangalore
3616,25,1,m,54.0,ssc,2008,63.0,ssc,2,B.Tech/B.E.,information technology,63.0,0,Haryana,2012,355,335,155,0.143256541032196,295,0,0,0,0,0,0,-0.5719,-0.1232,0.9623,1.2374,0.1864,150000,it support specialist,Gurgaon 
3617,23,0,m,82.5,ssc,2009,86.3,ssc,2,B.Tech/B.E.,computer science & engineering,71.0,1,Telangana,2013,415,555,440,0.144789889482462,385,0,284,0,0,0,0,1.5644,1.5444,1.547,-1.8824,1.4386,325000,system engineer,unknown
3618,23,1,m,68.4,cbse,2010,74.6,cbse,2,B.Tech/B.E.,electronics and communication engineering,79.5,0,Haryana,2014,500,525,595,0.207392169717661,0,260,0,0,0,420,0,0.2718,1.3779,0.3174,-0.2344,1.0554,240000,assistant manager,sampla
3619,23,0,m,71.33,ssc,2007,54.8,ssc,2,B.Tech/B.E.,information technology,69.04,0,Uttar Pradesh,2013,530,475,560,0.525922584252055,415,0,0,0,0,0,0,0.1282,-0.1206,0.3174,1.1601,-0.8608,180000,android developer,Noida
3620,23,1,m,78.33,cbse,2010,61.6,cbse,1,B.Tech/B.E.,information technology,71.8,0,Haryana,2014,580,455,485,0.744758354008939,425,0,438,0,0,0,0,-1.4517,-1.2861,0.01,-0.2344,-1.244,325000,software engineer,Mumbai
3621,29,4,m,70.5,ssc,2005,54.5,ssc,2,B.Tech/B.E.,computer engineering,57.0,0,Meghalaya,2010,315,394,355,0.190153405601018,315,0,0,0,0,0,0,0.3555,-0.1232,0.672,1.9424,-0.2875,175000,system administrator,Guwahati
3622,23,0,m,62.15,ssc,2009,63.0,ssc,2,B.Tech/B.E.,information technology,62.4,0,Maharashtra,2013,440,420,500,0.525922584252055,415,0,0,0,0,0,0,1.1336,0.3789,0.3174,-0.3612,0.0973,105000,java developer,unknown
3623,23,1,m,93.44,ssc,2010,60.33,ssc,2,B.Tech/B.E.,information science engineering,58.0,0,Karnataka,2014,675,425,470,0.144789889482462,505,0,284,0,0,0,0,-0.3027,-1.7856,0.9322,-0.8682,-0.0943,300000,software developer,Bangalore
3624,26,3,m,79.0,cbse,2007,56.0,cbse,2,B.Tech/B.E.,electronics and electrical engineering,60.8,0,Uttar Pradesh,2011,475,535,495,0.0587928000083534,0,200,0,0,0,393,0,0.2009,-0.5913,-0.344,0.7673,0.5024,290000,assistant electrical engineer,unknown
3625,24,1,m,72.2,ssc,2009,71.8,ssc,2,B.Tech/B.E.,computer science & engineering,72.31,0,Madhya Pradesh,2013,395,455,390,0.622642915849938,545,0,407,0,0,0,0,-1.5953,-1.4526,-1.0659,0.2727,-2.3937,300000,software engineer,Noida
3626,25,1,f,74.0,ssc,2009,75.0,ssc,2,B.Tech/B.E.,information technology,75.0,0,Tamil Nadu,2013,395,460,225,0.486747008438193,545,0,376,0,0,0,0,1.1336,-0.2871,0.1357,-0.6147,1.4003,300000,network engineer,Coimbatore
3627,27,3,f,78.08,ssc,2006,62.5,ssc,2,MCA,computer application,84.3,0,Karnataka,2012,405,545,365,0.793580614548506,495,0,0,0,0,0,0,0.6646,0.8128,-0.9245,-1.3478,0.4234,415000,senior engineer,Bangalore
3628,23,1,m,88.5,ssc,2010,94.1,ssc,2,B.Tech/B.E.,electronics and communication engineering,73.2,1,Telangana,2014,510,485,460,0.207392169717661,0,260,284,0,0,0,0,1.1336,-0.4536,0.01,-2.5163,-0.2859,140000,rf engineer,Hyderabad
3629,23,1,m,70.08,ssc,2010,61.5,ssc,2,B.Tech/B.E.,information science engineering,60.55,1,Karnataka,2014,405,555,485,0.525922584252055,415,0,0,0,0,0,0,-4.0369,-1.1196,-0.4511,1.2869,-1.0524,150000,java software engineer,Bangalore
3630,23,2,m,87.88,ssc,2009,89.0,ssc,2,B.Tech/B.E.,computer science & engineering,76.6,1,Telangana,2013,510,460,680,0.930370607202691,565,0,0,0,0,0,0,1.4208,1.0449,0.1637,-1.6289,-1.0524,360000,quality assurance engineer,Pune
3631,25,1,m,82.0,ssc,2008,72.0,ssc,2,B.Tech/B.E.,electronics and electrical engineering,65.0,1,Tamil Nadu,2012,475,435,405,0.694479327708463,145,366,0,435,0,0,0,-1.1128,1.2808,1.1074,2.5593,0.1864,110000,electrical field engineer,Chennai
3632,23,1,m,74.0,cbse,2010,75.0,cbse,2,B.Tech/B.E.,electronics and communication engineering,65.0,1,Rajasthan,2014,465,565,605,0.943272157866555,565,452,0,0,0,0,0,-0.4463,0.0459,1.0859,-0.995,-1.0524,280000,software engineer,Jaipur
3633,25,1,m,78.0,cbse,2008,76.0,cbse,2,B.Tech/B.E.,computer science & engineering,65.0,0,Haryana,2012,675,570,825,0.987207085890868,645,0,0,0,0,0,0,-0.0154,-0.7866,-2.2954,-0.3612,-1.4356,280000,data analyst,unknown
3634,24,0,m,91.0,ssc,2008,83.0,ssc,2,B.Tech/B.E.,computer engineering,71.0,0,Rajasthan,2012,475,495,565,0.930370607202691,565,0,0,0,0,0,0,1.1283,0.6568,-0.344,-0.7603,-0.4455,165000,network engineer,Ahmedabad
3635,23,1,m,78.25,ssc,2009,74.25,ssc,2,B.Tech/B.E.,electronics & telecommunications,73.0,1,West Bengal,2013,570,610,575,0.77657832422745,425,0,0,0,0,393,0,0.4155,-0.1206,0.1637,-1.6289,-0.2859,415000,customer service manager,Pune
3636,25,1,f,78.0,ssc,2007,51.3,ssc,2,B.Tech/B.E.,computer engineering,74.8,0,Orissa,2011,435,505,475,0.413838255788123,385,0,0,0,0,0,0,0.51,-0.2012,-0.2714,0.41483,-0.1295,120000,web developer,Rourkela
3637,23,1,m,67.6,cbse,2010,62.0,cbse,2,B.Tech/B.E.,electronics & telecommunications,67.0,0,Himachal Pradesh,2014,545,580,390,-1.0,0,0,0,0,0,0,0,1.2772,1.2114,0.3174,-0.3612,0.6721,240000,software engineer,Mumbai
3638,24,2,m,72.67,ssc,2008,68.2,ssc,2,B.Tech/B.E.,computer engineering,72.95,0,Uttar Pradesh,2013,570,450,665,0.735795709224656,475,0,0,0,0,0,0,0.8463,0.7119,0.3174,-1.2486,0.8637,335000,software engineer,unknown
3639,25,3,m,87.3,ssc,2008,82.0,ssc,2,B.Tech/B.E.,computer engineering,72.0,0,Karnataka,2012,405,545,505,0.735795709224656,475,0,0,0,0,0,0,-0.4173,-2.1513,0.2366,-0.2902,-1.2354,430000,database developer,Pune
3640,23,2,m,82.0,ssc,2007,62.0,cbse,2,B.Tech/B.E.,computer engineering,62.0,0,Maharashtra,2013,640,535,590,0.953899775079926,475,0,530,0,0,0,0,1.2772,0.5454,1.8543,-0.995,0.0973,350000,software test engineer,Pune
3641,22,1,f,73.2,cbse,2010,86.5,ssc,2,B.Tech/B.E.,electronics and electrical engineering,83.7,0,Tamil Nadu,2014,405,545,515,0.444617716881577,0,196,0,0,393,0,0,-0.5899,-0.4536,-1.527,-1.1218,-0.6692,60000,business systems consultant,Madurai
3642,25,2,m,85.0,ssc,2008,67.0,ssc,2,B.Tech/B.E.,electronics and communication engineering,65.0,1,Karnataka,2012,335,435,445,0.338786347219528,535,292,0,0,0,0,0,1.7081,0.2124,2.008,-2.3895,1.247,150000,java software engineer,Banaglore
3643,26,3,f,94.24,ssc,2007,89.67,ssc,2,B.Tech/B.E.,computer engineering,78.24,1,Karnataka,2011,555,495,465,0.819416529835888,505,0,0,0,0,0,0,-0.4173,0.9688,0.5269,1.2374,0.1864,600000,software test engineer,Bangalore
3644,26,3,m,91.4,ssc,2007,93.0,ssc,2,B.Tech/B.E.,computer engineering,79.56,0,Uttarakhand,2012,705,505,635,0.942116551485008,575,0,0,0,0,0,0,-0.2628,-0.2793,0.3817,1.11982999999999,-0.168999999999999,515000,senior systems engineer,Mysore
3645,24,1,f,83.0,ssc,2008,73.0,ssc,2,B.Tech/B.E.,computer engineering,74.0,1,Rajasthan,2013,345,435,445,0.563267823666597,425,0,0,0,0,0,0,0.99,-0.7866,1.2396,1.0333,-2.7769,250000,manager,Jaipur
3646,24,1,f,73.0,cbse,2009,74.6,cbse,2,B.Tech/B.E.,computer engineering,79.21,0,Uttar Pradesh,2014,430,445,495,0.356536487724475,385,0,346,0,0,0,0,-3.1752,-4.2831,-2.2954,-1.1218,-6.6092,200000,software developer,Bangalore
3647,22,0,f,92.0,cbse,2011,85.6,cbse,2,B.Tech/B.E.,computer science & engineering,91.0,0,Punjab,2015,535,480,605,-1.0,0,0,0,0,0,0,0,-1.1644,0.7119,-0.6048,-0.3612,0.6721,350000,front end developer,Gurgaon
3648,26,1,f,93.2,ssc,2006,79.75,ssc,2,B.Tech/B.E.,electronics and communication engineering,79.0,0,Tamil Nadu,2010,325,425,565,-1.0,295,0,0,0,0,0,0,-1.97699999999999,-3.3994,-0.3149,0.9553,-1.5513,200000,lecturer,Vellore
3649,25,1,m,54.5,ssc,2006,72.4,ssc,2,B.Tech/B.E.,computer engineering,69.85,0,Uttar Pradesh,2012,345,265,220,0.0085372525477648,155,0,0,0,0,0,0,-0.4173,-2.6583,-1.6865,-0.2902,-2.3412,280000,php developer,Jaipur
3650,24,1,m,88.0,cbse,2008,78.0,cbse,2,B.Tech/B.E.,electronics and communication engineering,87.9,0,Punjab,2013,545,605,575,0.824666400671332,535,400,0,0,0,0,0,-3.0315,-2.1186,-1.0659,0.3995,-1.6273,420000,engineer,Pune
3651,26,1,m,56.0,ssc,2007,62.0,ssc,2,B.Tech/B.E.,computer engineering,62.0,0,Orissa,2012,365,355,305,0.342314899911815,365,300,0,0,0,0,0,0.3836,-0.9884,-0.2516,0.4041,-0.8045,100000,software developer,Bhubaneswar
3652,24,3,f,85.0,ssc,2008,93.4,ssc,2,B.Tech/B.E.,computer engineering,76.16,1,Telangana,2012,525,605,595,0.670743151433127,455,0,0,0,0,0,0,-0.4173,1.0858,-0.2714,-0.407769999999999,0.0284,820000,software test engineer,Bangalore
3653,24,1,m,79.8,cbse,2009,66.8,cbse,2,B.Tech/B.E.,computer science & engineering,73.12,0,Punjab,2014,580,510,340,0.953899775079926,375,0,530,0,0,0,0,-0.5899,0.0459,1.2396,0.2727,-0.4776,200000,software engineer,mohali
3654,24,1,f,79.0,ssc,2009,75.69,ssc,1,B.Tech/B.E.,information technology,67.6,0,Rajasthan,2013,510,545,570,0.486747008438193,555,0,376,0,0,0,0,0.4155,1.2114,0.3174,0.0192,1.6302,180000,java software engineer,Pune
3655,30,3,m,70.0,icse,2003,83.3,ssc,2,MCA,computer application,68.5,0,Uttar Pradesh,2011,385,545,605,0.864685413370085,525,0,0,0,0,0,0,0.0464,0.6568,0.3817,-0.7603,-0.7615,445000,application developer,New Delhi
3656,22,0,m,89.0,ssc,2011,95.7,ssc,2,B.Tech/B.E.,computer science & engineering,72.0,0,Andhra Pradesh,2015,545,530,495,0.744758354008939,425,0,438,0,0,0,0,-0.3027,0.7119,0.4711,0.3995,-0.6692,300000,software engineer,Chennai
3657,23,0,m,67.0,ssc,2008,60.44,ssc,2,B.Tech/B.E.,computer science & engineering,72.0,0,Orissa,2014,455,455,380,0.23780283983757,455,0,315,0,0,0,0,1.5644,1.5444,0.7785,0.1459,0.8637,185000,operations assistant,Bangalore
3658,26,2,m,74.0,ssc,2006,72.0,ssc,2,M.Tech./M.E.,information technology,72.7,0,Uttar Pradesh,2013,415,485,545,0.563267823666597,425,0,0,0,0,0,0,-0.4173,0.5008,1.1074,-0.0552,-0.4455,445000,software engineer,Noida
3659,27,1,m,83.46,ssc,2006,74.0,ssc,2,M.Tech./M.E.,computer engineering,83.2,0,Rajasthan,2013,545,555,554,0.99405087195167,675,0,0,0,0,0,0,-2.7357,1.2808,1.1074,-1.8179,-0.9194,650000,technology analyst,Jaipur
3660,24,1,m,81.5,ssc,2012,89.0,ssc,2,B.Tech/B.E.,electronics and communication engineering,69.2,1,Telangana,2013,395,500,530,0.960603251997053,335,466,0,0,0,0,0,1.4208,0.3789,0.9322,1.4136,0.2889,400000,system engineer,Hyderabad
3661,24,2,f,93.0,ssc,2008,85.0,ssc,2,B.Tech/B.E.,computer engineering,75.0,0,Haryana,2012,625,685,635,0.952245572924303,585,0,0,0,0,0,0,-0.3014,0.5008,0.8171,0.0035,-0.1295,405000,java developer,Bangalore
3662,22,1,f,79.0,cbse,2010,91.2,ssc,2,B.Tech/B.E.,electronics and communication engineering,78.0,1,Telangana,2014,675,640,560,0.493596387301038,355,324,0,0,0,0,0,-0.159,0.3789,-1.6807,0.9066,-0.6692,200000,it technician,unknown
3663,24,1,f,84.0,ssc,2009,72.0,ssc,2,B.Tech/B.E.,computer science & engineering,71.7,1,Telangana,2013,510,415,235,0.486747008438193,395,0,376,0,0,0,0,0.8463,1.3779,0.4711,1.1601,1.4386,200000,java developer,unknown
3664,27,3,m,90.8,ssc,2007,86.6,ssc,2,B.Tech/B.E.,electronics & instrumentation eng,75.67,0,Tamil Nadu,2011,415,585,425,-1.0,345,0,0,0,0,0,0,0.9737,1.5928,1.5428,0.4148,0.8183,470000,senior software engineer,unknown
3665,24,1,m,92.6,cbse,2008,79.6,cbse,2,B.Tech/B.E.,electronics and communication engineering,76.94,0,Uttar Pradesh,2013,535,565,515,0.124502074009537,0,233,0,0,0,340,0,1.2828,1.9048,0.5269,-0.407769999999999,-0.2875,325000,system engineer,Mangalore
3666,23,1,m,84.0,ssc,2010,88.75,ssc,2,B.Tech/B.E.,information technology,72.0,1,Tamil Nadu,2014,665,545,525,0.911395278391328,505,0,500,0,0,0,0,-1.308,0.0459,-1.3733,-0.1076,0.0973,325000,application developer,Chennai
3667,25,1,m,86.0,cbse,2009,87.0,cbse,2,B.Tech/B.E.,electronics and electrical engineering,67.77,0,Jharkhand,2014,485,605,665,0.938399136791175,455,0,0,0,553,0,0,1.7081,1.2114,1.547,-0.7415,0.8637,450000,trainee decision scientist,Bangalore
3668,24,2,f,81.86,icse,2009,81.66,ssc,2,B.Tech/B.E.,electronics and electrical engineering,84.8,1,Karnataka,2013,605,510,720,0.758379883023504,455,333,0,0,473,0,0,-0.0154,0.3789,-1.6807,0.5262,-0.2859,340000,senior software engineer,Bangalore
3669,27,4,m,76.4,ssc,2005,78.2,ssc,2,B.Tech/B.E.,electronics and communication engineering,55.0,1,Karnataka,2010,575,525,585,0.376059586651545,305,300,0,0,0,0,0,-0.7264,1.2808,0.2366,0.6498,-0.1295,220000,network engineer,Gurgaon
3670,24,2,f,84.0,ssc,2008,94.0,ssc,2,B.Tech/B.E.,computer engineering,82.24,1,Tamil Nadu,2012,565,505,515,0.901489571371033,545,0,0,0,0,0,0,-0.4173,0.6178,-1.6865,0.1798,-0.9194,360000,senior systems engineer,Chennai
3671,26,2,m,83.0,ssc,2006,70.0,ssc,2,B.Tech/B.E.,computer engineering,70.17,1,Rajasthan,2010,385,505,495,0.600057182338341,435,0,0,0,0,0,0,-0.1082,0.3448,0.8171,-0.2902,0.8183,120000,lecturer,Dausa
3672,26,2,m,86.2,ssc,2007,75.11,ssc,2,B.Tech/B.E.,computer engineering,74.31,0,Madhya Pradesh,2012,425,505,515,0.819416529835888,505,0,0,0,0,0,0,-0.1082,-0.2793,-1.6502,-1.23027,-0.168999999999999,400000,senior software developer,Indore
3673,25,1,m,73.4,cbse,2008,79.4,cbse,2,B.Tech/B.E.,computer engineering,70.25,0,Haryana,2012,575,565,645,0.525922584252055,415,0,0,0,0,0,0,0.51,1.6708,0.5994,-0.2902,0.1864,220000,programmer,Gurgaon
3674,25,0,m,52.0,ssc,2007,67.0,cbse,2,MCA,computer application,81.0,1,Karnataka,2013,405,485,485,0.884122511593735,535,0,0,0,0,0,0,-2.0262,-2.7846,-2.6028,1.0333,-2.7769,115000,android developer,Mysore
3675,26,4,f,93.2,ssc,2006,85.66,ssc,2,B.Tech/B.E.,computer engineering,80.0,1,Tamil Nadu,2010,595,565,605,0.974396112538398,615,266,0,420,0,0,280,0.51,-0.1232,0.5269,-1.7004,-0.6035,700000,software engineer,Chennai
3676,24,1,m,60.46,ssc,2009,55.5,ssc,2,B.Tech/B.E.,computer science & engineering,59.07,0,Maharashtra,2013,510,505,375,0.0800552813405495,395,0,253,0,0,0,0,-0.7335,-1.6191,0.3174,0.3995,-0.6692,180000,.net developer,Nagpur
3677,23,1,m,84.0,cbse,2010,74.8,cbse,1,B.Tech/B.E.,computer science & engineering,67.0,0,Punjab,2014,625,560,620,0.911395278391328,615,0,500,0,0,0,0,-1.7389,0.0459,-1.8344,-0.7415,-0.8608,300000,android developer,Chandigarh
3678,24,1,m,71.07,ssc,2009,51.23,ssc,2,B.Tech/B.E.,electronics and communication engineering,60.23,0,Karnataka,2014,455,495,345,-1.0,0,0,0,0,0,0,0,0.5591,1.3779,0.4711,-0.6147,-0.2859,225000,production engineer,Mumbai
3679,26,1,f,67.4,icse,2007,65.6,ssc,2,B.Tech/B.E.,electrical engineering,76.0,0,West Bengal,2011,710,590,585,-1.0,345,0,0,0,0,0,0,0.1282,1.2114,0.1637,-1.1218,0.4805,120000,client services associate,kolkata
